"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2015",5.656,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2014",4.066,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2014",3.164,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2014",5.326,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2013",4.22,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2013",3.331,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2013",5.462,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2012",4.91,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2012",4.182,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2012",5.951,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2011",4.829,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2011",4.155,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2011",5.814,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2010",3.512,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2010",3.197,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2010",3.982,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2009",3.111,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2009",2.701,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2009",3.73,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2008",3.482,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2008",3.154,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2008",3.984,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2007",3.23,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2007",2.704,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Italy","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2007",4.042,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",54.64,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",63.512,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",44.235,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",55.438,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",63.286,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",46.048,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",58.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",65.789,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",49.056,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",57.973,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",65.803,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",48.36,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",56.427,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",63.563,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",47.691,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",57.325,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",64.116,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",48.908,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",57.667,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",64.403,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",49.206,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2016",57.612,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2016",64.335,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jamaica","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2016",49.006,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2023",55.121,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2023",57.694,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2023",42.657,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2022",53.152,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2022",56.65,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2022",33.276,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2021",51.506,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2021",55.022,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2021",32.257,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2020",53.422,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2020",56.757,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2020",35.455,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2019",52.513,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2019",56.283,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2019",29.887,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2018",48.491,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2018",51.957,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2018",30.789,,,"Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2017",44.702,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2017",46.76,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Jordan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2017",35.551,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Informal employment rate by sex (%)","Total","2019",86.489,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Informal employment rate by sex (%)","Male","2019",83.125,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kenya","HS - Continuous household survey","Informal employment rate by sex (%)","Female","2019",90.187,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2023",57.548,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2023",60.016,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2023",53.701,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2022",57.513,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2022",60.171,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2022",53.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2021",58.259,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2021",61.403,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2021",53.059,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2020",56.565,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2020",59.748,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2020",51.525,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2019",57.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2019",60.334,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2019",53.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2018",53.029,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2018",54.886,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2018",50.048,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2017",53.713,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2017",56.623,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2017",49.003,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2016",56.395,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2016",57.608,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2016",54.554,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2015",56.348,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2015",56.61,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2015",55.964,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2014",56.223,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2014",56.088,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2014",56.418,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2013",55.259,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2013",55.465,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2013",54.949,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Total","2012",52.773,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Male","2012",53.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kyrgyzstan","LFS - Employment and Unemployment Survey","Informal employment rate by sex (%)","Female","2012",52.262,,,"Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",89.392,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",89.8,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",88.964,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2012",93.073,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2012",90.885,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Cambodia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2012",95.518,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Total","2023",61.523,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Male","2023",63.961,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Female","2023",58.448,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Informal employment rate by sex (%)","Total","2020",56.121,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Informal employment rate by sex (%)","Male","2020",60.102,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","PC - Population Census","Informal employment rate by sex (%)","Female","2020",50.899,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Total","2019",45.894,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Male","2019",48.057,,,"Repository: ILO-STATISTICS - Micro data processing"
"Kiribati","HIES - Household Income and Expenditure Survey","Informal employment rate by sex (%)","Female","2019",42.712,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","HIES - Labour and Income Panel Survey","Informal employment rate by sex (%)","Total","2019",29.122,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","HIES - Labour and Income Panel Survey","Informal employment rate by sex (%)","Male","2019",24.21,,,"Repository: ILO-STATISTICS - Micro data processing"
"Republic of Korea","HIES - Labour and Income Panel Survey","Informal employment rate by sex (%)","Female","2019",36.25,,,"Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",90.489,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",89.473,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",91.598,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",88.827,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",86.591,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lao People's Democratic Republic","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",91.232,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",55.448,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",55.386,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Lebanon","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",55.59,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",89.351,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",85.419,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",93.349,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2010",86.706,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2010",81.579,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Liberia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2010",91.81,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2024",28.258,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2024",35.429,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2024",19.769,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",30.78,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",37.025,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",22.818,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",31.587,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",38.679,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",22.882,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",32.824,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",38.134,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",27.029,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",45.493,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",49.339,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",41.578,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",32.352,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",38.552,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",25.218,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",33.509,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",39.33,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",26.438,,,"Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",31.904,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",38.07,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Saint Lucia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",24.667,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",67.568,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",71.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",60.127,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",66.947,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",71.086,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",58.926,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",67.421,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",70.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",60.661,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",66.948,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sri Lanka","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",70.339,,,"Repository: ILO-STATISTICS - Micro data processing"
